Index,OBS_UNIT,DATA_STRUCT,LAT_WGS84,LON_WGS84,VOL,CWD,AGE,PROP_CONIF,SOL_RAD,OLD_1KM,TEMP_MEAN,PRECIP_TOT,Sinodendron_cylindricum,Platycerus_caprea,Dorcus_parallelipipedus,Platycerus_caraboides,Scaphisoma_agaricinum,Stenichnus_godarti,Quedius_plagiatus,Placusa_tachyporoides,Dadobia_immersa,Atheta_picipes,Thamiaraea_cinnamomea,Dinaraea_aequata,Phloeopora_corticalis,Bolitochara_mulsanti,Ischnoglossa_prolixa,Bolitochara_pulchella,Leptusa_fumida,Oligota_granaria,Sepedophilus_testaceus,Scaphidium_quadrimaculatum,Phloeocharis_subtilissima,Euryusa_castanoptera,Staphylinus_affinis,Quedius_xanthopus,Atrecus_pilicornis,Gabrius_splendidulus,Phloeostiba_plana,Plectophloeus_fischeri,Bibloporus_bicolor,Bibloporus_minutus,Actium_californicum,Euplectus_karsteni,Euplectus_punctatus,Tyrus_mucronatus,Agaricochara_latissima,Coryphium_angusticolle,Dropephylla_ioptera,Phloeostiba_lapponica,Anisotoma_humeralis,Anisotoma_castanea,Anisotoma_orbicularis,Agathidium_nigripenne,Nudobius_lentus,Megatoma_undata,Dorcatoma_punctulata,Stegobium_paniceum,Hyperisus_plumbeus,Ptilinus_pectinicornis,Hemicoelus_costatus,Microbregma_emarginatum,Ernobius_abietis,Ernobius_nigrinus,Ptinomorphus_imperialis,Magdalis_violacea,Thamnophilus_nitidus,Hylobius_abietis,Trachodes_hispidus,Polygraphus_poligraphus,Eccoptogaster_intricata,Eccoptogaster_carpini,Ernoporicus_fagi,Bostrichus_pityographus,Ips_pubescens,Dryocoetes_villosus,Hylastes_cunicularius,Hylurgops_palliatus,Hylastes_angustatus,Trypodendron_laeve,Cryphalus_asperatus,Trypodendron_domesticum,Trypodendron_signatum,Hylesinus_varius,Hylesinus_pilosus,Crypturgus_hispidulus,Crypturgus_pusillus,Crypturgus_cinereus,Trypodendron_lineatum,Pityogenes_bidentatus,Pityogenes_chalcographus,Taphrorychus_bicolor,Anisandrus_dispar,Xyleborus_monographus,Dryocoetes_autographus,Rhyncolus_elongatus,Rhyncolus_ater,Acalles_camelus,Platystomos_albinus,Spondylis_buprestoides,Leptura_quadrifasciata,Judolia_sexmaculata,Tetropium_castaneum,Stenurella_melanura,Anastrangalia_sanguinolenta,Rhagium_mordax,Gaurotes_virginea,Rutpela_maculata,Cortodera_humeralis,Evodinus_clathratus,Rhagium_bifasciatum,Rhagium_inquisitor,Stictoleptura_scutellata,Stictoleptura_rubra,Anastrangalia_dubia,Oxymirus_cursor,Prionus_coriarius,Anaglyptus_mysticus,Pyrrhidium_sanguineum,Pogonocherus_fasciculatus,Leiopus_nebulosus,Molorchus_minor,Triplax_russica,Corticarina_lambiana,Corticaria_longicornis,Enicmus_atriceps,Stephostethus_alternans,Enicmus_brevicornis,Latridius_consimilis,Latridius_hirtus,Enicmus_fungicola,Enicmus_planipennis,Enicmus_testaceus,Orthoperus_atomus,Mycetina_cruciata,Rhizophagus_dispar,Rhizophagus_nitidulus,Rhizophagus_bipustulatus,Rhizophagus_ferrugineus,Rhizophagus_depressus,Rhizophagus_cribratus,Tritoma_bipustulata,Cerylon_fagi,Cerylon_ferrugineum,Lyctus_histeroides,Dacne_bipustulata,Nitidula_orbiculata,Triplax_rufipes,Ipidia_binotata,Cychramus_variegatus,Cychramus_luteus,Epuraea_pallescens,Epuraea_variegata,Epuraea_marseuli,Epuraea_pygmaea,Epuraea_binotata,Epuraea_thoracica,Pityophagus_ferrugineus,Glischrochilus_quadriguttatus,Cryptarcha_undata,Atomaria_diluta,Atomaria_turgida,Atomaria_ornata,Micrambe_abietis,Cryptophagus_micaceus,Pteryngium_crenatum,Ips_typographus,Leptophloeus_alternans,Ips_rugicollis,Elateroides_dermestoides,Peltis_ferruginea,Thymalus_limbatus,Opilo_mollis,Thanasimus_femoralis,Thanasimus_formicarius,Chrysomela_elongata,Malachius_bipustulatus,Dasytes_niger,Dasytes_caeruleus,Dasytes_obscurus,Dasytes_plumbeus,Dasytes_aeratus,Aplocnemus_tarsalis,Nemozoma_elongatum,Mordellochroa_abdominalis,Tomoxia_bucephala,Curtimorda_maculosa,Hadraule_elongatula,Cis_lineatocribratus,Cis_jacquemartii,Cis_castaneus,Cis_bidentatus,Cis_dentatus,Cis_punctulatus,Cis_boleti,Octotemnus_glabriculus,Cis_festivus,Orthocis_alni,Cis_quadridens,Cis_micans,Bolitophagus_reticulatus,Chrysomela_boleti,Corticeus_linearis,Blapstinus_metallicus,Mycetochara_maura,Corticeus_unicolor,Dolotarsus_lividus,Melandrya_caraboides,Serropalpus_barbatus,Orchesia_micans,Orchesia_minor,Orchesia_undulata,Phloiotrya_rufipes,Tetratoma_ancora,Litargus_connexus,Hallomenus_binotatus,Sphaerites_glabratus,Schizotus_pectinicornis,Osphya_bipunctata,Salpingus_ruficollis,Rabocerus_foveolatus,Anaspis_ruficollis,Anaspis_thoracica,Vesperus_luridus,Anaspis_flava,Vincenzellus_ruficollis,Conopalpus_testaceus,Anaspis_maculata,Anaspis_rufilabris,Mordella_frontalis,Synchita_humeralis,Hylis_cariniceps,Hylis_foveicollis,Hylis_olexai,Microrhagus_pygmaeus,Melasis_buprestoides,Platycis_minutus,Dictyoptera_aurora,Pyropterus_nigroruber,Malthinus_balteatus,Malthinus_flaveolus,Malthodes_hexacanthus,Malthodes_pumilus,Malthodes_spathifer,Malthodes_alpicola,Malthodes_mysticus,Malthodes_fuscus,Denticollis_linearis,Denticollis_rubens,Anostirus_castaneus,Ampedus_aethiops,Ampedus_pomorum,Ampedus_nigrinus,Ampedus_sanguineus,Ampedus_cinnabarinus,Ampedus_erythrogonus,Ampedus_auripes,Diacanthous_undulatus,Anostirus_purpureus,Melanotus_villosus,Melanotus_castanipes,Ampedus_rufipennis,Ampedus_balteatus
206,SEW38,4_A,52.88842139,13.67076965,404.056,15.71017101,131,0,757027.9375,50,14.20000021,354,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,1,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207,SEW39,4_A,52.92478839,13.86652416,361.2987,22.67020805,103,0,753079.75,50,14.23333359,341,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
208,SEW40,4_A,52.91468427,13.86245405,415.2441,15.30906557,138,0.043458891,751206.5,100,14.20000029,343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,SEW41,4_A,52.91219082,13.90995566,378.7336,30.82287304,128,0.049878343,752272.9375,75,14.34999967,335,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,SEW42,4_A,52.90261491,13.91463496,472.2609,35.62793274,133,0,760256,100,14.2833333,338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,SEW43,4_A,52.90087167,13.92838167,507.1723,11.24698118,138,0,741861.125,50,14.23333359,337,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,SEW44,4_A,52.91832934,13.85930801,428.9455,18.30187677,158,0.046410489,748505.25,50,14.23333359,341,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,6,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
213,SEW45,4_B,53.04544505,13.8379601,698.225,12.61339448,100,0,749593.4375,50,14.05000019,331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
214,SEW46,4_B,53.07204421,13.77753166,707.939,10.70438903,158,0,757992.8125,50,14.06666684,330,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215,SEW47,4_B,53.07122194,13.77137528,596.5442,35.10424246,138,0.003188517,762578.9375,50,14.05000019,331,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
216,SEW48,4_B,53.05117226,13.84510033,506.5129,59.31207858,173,0,752159.4375,50,14.05000019,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217,SEW49,4_A,52.88514834,13.89125319,346.6342,30.73954708,98,0,770147.4375,100,14.29999987,346,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1
218,SEW50,4_B,53.03945486,13.78696038,671.4697,16.80620225,140,0,740325.9375,50,14.05000019,338,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
219,T1_1,5_T1,48.91597425,13.3986751,125.4527857,31.89376235,65,0.9375,886269.375,18.18181818,11.88333352,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,9,0,20,0,0,0,0,0,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1
220,T1_2,5_T1,48.91664858,13.39909132,120.4964934,23.75962956,65,0.9375,886269.375,16.66666667,11.88333352,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,7,0,93,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,1,0,2,0,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,10,0,5,0,0,30,0,3,0,0,0,0,0,4,0,0,2,0,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,0,20,0,0,0,0,0,0,0,1,0,4
221,T1_27,5_T1,48.93531995,13.41891252,324.0146495,145.1026288,110,0.826666667,880302.1875,19.04761905,11.4333334,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,11,48,0,52,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,4,0,6,0,0,64,0,5,1,0,0,0,0,4,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
222,T1_29,5_T1,48.93669894,13.42032258,311.9684559,373.6193254,124,0.125,918698.125,19.04761905,11.4333334,609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,1
223,T1_3,5_T1,48.91762937,13.40007742,165.8478062,0,75,0.833333333,897573.5,15.38461538,11.65000002,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,5,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,T1_30,5_T1,48.93725422,13.42116685,295.2520832,415.1295064,137,0.125,918698.125,14.28571429,11.4333334,609,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0
